tool,formula,variables,formula_id,output,time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || ([](s)) || (((s) U (q)))))) && (((p) || ([](((!r) || ([](!s))))))) && (X(((((r) && (<>(s)))) || (<>(((r) && (X(p))))))))),#r#s#p#q,1077,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (G(s)) | (((s) U (q)))))) & (((p) | (G(((!r) | (G(!s))))))) & (X(((((r) & (F(s)))) | (F(((r) & (X(p))))))))),#r#s#p#q,1077,SAT,0.03
all,(G(!p2|(p1Wp3))&(X(p2&G!p3)U((p2&G!p1)|F(p0&Fp1)))&(p2|G(!p0|G!p1))&G(p1|!p3)),#r#s#p#q,1078,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || ([](s)) || (((s) U (q)))))) && (((p) || ([](((!r) || ([](!s))))))) && (((X(((p) && ([](!q))))) U (((((p) && ([](!s)))) || (<>(((r) && (<>(s)))))))))),#r#s#p#q,1078,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (G(s)) | (((s) U (q)))))) & (((p) | (G(((!r) | (G(!s))))))) & (((X(((p) & (G(!q))))) U (((((p) & (G(!s)))) | (F(((r) & (F(s)))))))))),#r#s#p#q,1078,SAT,0.03
all,(G(!p2|(p1Wp3))&X((p2&G!p1)|(GFp1&Gp0))&(p2|G(!p0|G!p1))&G(p1|!p3)),#r#s#p#q,1079,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || ([](s)) || (((s) U (q)))))) && (((p) || ([](((!r) || ([](!s))))))) && (X(((((p) && ([](!s)))) || ((([](r)) && ([](<>(s))))))))),#r#s#p#q,1079,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (G(s)) | (((s) U (q)))))) & (((p) | (G(((!r) | (G(!s))))))) & (X(((((p) & (G(!s)))) | (((G(r)) & (G(F(s))))))))),#r#s#p#q,1079,SAT,0.03
all,(G(!p2|(p1Wp3))&(p2|G(!p0|G!p1))&G(p1|!p3)&(F(p2&Gp0)|FG((p0&Fp1)|F(p0&Xp2)))),#r#s#p#q,1080,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || ([](s)) || (((s) U (q)))))) && (((p) || ([](((!r) || ([](!s))))))) && (((<>(((p) && ([](r))))) || (<>([](((((r) && (<>(s)))) || (<>(((r) && (X(p)))))))))))),#r#s#p#q,1080,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (G(s)) | (((s) U (q)))))) & (((p) | (G(((!r) | (G(!s))))))) & (((F(((p) & (G(r))))) | (F(G(((((r) & (F(s)))) | (F(((r) & (X(p)))))))))))),#r#s#p#q,1080,SAT,0.03
all,(G(!p2|(p1Wp3))&(p2|G(!p0|G!p1))&(F(p0&p2)|(p0&FGp1&Fp1))&G(p1|!p3)),#r#s#p#q,1081,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || ([](s)) || (((s) U (q)))))) && (((p) || ([](((!r) || ([](!s))))))) && (((<>(((r) && (p)))) || (((r) && (<>(s)) && (<>([](s)))))))),#r#s#p#q,1081,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (G(s)) | (((s) U (q)))))) & (((p) | (G(((!r) | (G(!s))))))) & (((F(((r) & (p)))) | (((r) & (F(s)) & (F(G(s)))))))),#r#s#p#q,1081,SAT,0.03
all,(G(!p2|(p1Wp3))&(p2|G(!p0|G!p1))&(F(Fp2&p0)WXF(p0&Fp1))&G(p1|!p3)),#r#s#p#q,1082,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || ([](s)) || (((s) U (q)))))) && (((p) || ([](((!r) || ([](!s))))))) && ((([](<>(((r) && (<>(p)))))) || (((<>(((r) && (<>(p))))) U (X(<>(((r) && (<>(s))))))))))),#r#s#p#q,1082,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (G(s)) | (((s) U (q)))))) & (((p) | (G(((!r) | (G(!s))))))) & (((G(F(((r) & (F(p)))))) | (((F(((r) & (F(p))))) U (X(F(((r) & (F(s))))))))))),#r#s#p#q,1082,SAT,0.03
all,(G(!p2|(p1Wp3))&(p2|G(!p0|G!p1))&(F(p0&p2)|(p0&F!p1&Fp1))&G(p1|!p3)),#r#s#p#q,1083,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && (((((r) && (<>(s)) && (<>(!s)))) || (<>(((r) && (p)))))) && ([](((!p) || ([](s)) || (((s) U (q)))))) && (((p) || ([](((!r) || ([](!s)))))))),#r#s#p#q,1083,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (((((r) & (F(s)) & (F(!s)))) | (F(((r) & (p)))))) & (G(((!p) | (G(s)) | (((s) U (q)))))) & (((p) | (G(((!r) | (G(!s)))))))),#r#s#p#q,1083,SAT,0.03
all,(G(!p2|(p1Wp3))&(p2|G(!p0|G!p1))&(((p0&Xp1)W(G!p3&G(p2|G!p3)&p2))WGF(p0&p2))&G(p1|!p3)),#r#s#p#q,1084,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || ([](s)) || (((s) U (q)))))) && (((p) || ([](((!r) || ([](!s))))))) && ((([]((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q)))))))))))) || ((((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q))))))))))) U ([](<>(((r) && (p)))))))))),#r#s#p#q,1084,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (G(s)) | (((s) U (q)))))) & (((p) | (G(((!r) | (G(!s))))))) & (((G(((((G(r)) & (G(X(s))))) | (((((r) & (X(s)))) U (((p) & (G(!q)) & (G(((p) | (G(!q)))))))))))) | (((((((G(r)) & (G(X(s))))) | (((((r) & (X(s)))) U (((p) & (G(!q)) & (G(((p) | (G(!q))))))))))) U (G(F(((r) & (p)))))))))),#r#s#p#q,1084,SAT,0.03
all,(G(!p2|(p1Wp3))&(F(p0&p1)|F(p0&p2))&(p2|G(!p0|G!p1))&G(p1|!p3)),#r#s#p#q,1085,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && (((<>(((r) && (s)))) || (<>(((r) && (p)))))) && ([](((!p) || ([](s)) || (((s) U (q)))))) && (((p) || ([](((!r) || ([](!s)))))))),#r#s#p#q,1085,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (((F(((r) & (s)))) | (F(((r) & (p)))))) & (G(((!p) | (G(s)) | (((s) U (q)))))) & (((p) | (G(((!r) | (G(!s)))))))),#r#s#p#q,1085,SAT,0.02
all,(G(!p2|(p1Wp3))&(p2|G(!p0|G!p1))&G(p1|!p3)&(F(p0&Fp3)|F(p2&G!p3))),#r#s#p#q,1086,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || ([](s)) || (((s) U (q)))))) && (((p) || ([](((!r) || ([](!s))))))) && (((<>(((r) && (<>(q))))) || (<>(((p) && ([](!q)))))))),#r#s#p#q,1086,SAT,0.02
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (G(s)) | (((s) U (q)))))) & (((p) | (G(((!r) | (G(!s))))))) & (((F(((r) & (F(q))))) | (F(((p) & (G(!q)))))))),#r#s#p#q,1086,SAT,0.03
all,(G(!p2|(p1Wp3))&(p2|G(!p0|G!p1))&G(p1|!p3)&(X(p2&G!p3)|F(p0&Fp1))),#r#s#p#q,1087,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || ([](s)) || (((s) U (q)))))) && (((p) || ([](((!r) || ([](!s))))))) && (((<>(((r) && (<>(s))))) || (X(((p) && ([](!q)))))))),#r#s#p#q,1087,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (G(s)) | (((s) U (q)))))) & (((p) | (G(((!r) | (G(!s))))))) & (((F(((r) & (F(s))))) | (X(((p) & (G(!q)))))))),#r#s#p#q,1087,SAT,0.03
all,(G(!p2|(p1Wp3))&(p2|G(!p0|G!p1))&(F(p0&Fp1)|(p2&G!p3))&G(p1|!p3)),#r#s#p#q,1088,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || ([](s)) || (((s) U (q)))))) && (((p) || ([](((!r) || ([](!s))))))) && (((((p) && ([](!q)))) || (<>(((r) && (<>(s)))))))),#r#s#p#q,1088,UNSAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (G(s)) | (((s) U (q)))))) & (((p) | (G(((!r) | (G(!s))))))) & (((((p) & (G(!q)))) | (F(((r) & (F(s)))))))),#r#s#p#q,1088,SAT,0.03
all,(G(!p2|(p1Wp3))&(p2|G(!p0|G!p1))&((p0&Fp1)|F(p2&G!p3))&G(p1|!p3)),#r#s#p#q,1089,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((!p) || ([](s)) || (((s) U (q)))))) && (((p) || ([](((!r) || ([](!s))))))) && (((((r) && (<>(s)))) || (<>(((p) && ([](!q)))))))),#r#s#p#q,1089,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((!p) | (G(s)) | (((s) U (q)))))) & (((p) | (G(((!r) | (G(!s))))))) & (((((r) & (F(s)))) | (F(((p) & (G(!q)))))))),#r#s#p#q,1089,SAT,0.03
all,G(p1|!p3),#r#s#p#q,1090,SAT,no-time
SPIN_v651,[](((s) || (!q))),#r#s#p#q,1090,SAT,0.03
NUSMV_v260,G(((s) | (!q))),#r#s#p#q,1090,SAT,0.03
all,(G(!p2|Fp3)&G(p2|(!p0&!p3))),#r#s#p#q,1091,SAT,no-time
SPIN_v651,(([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q)))))),#r#s#p#q,1091,SAT,0.03
NUSMV_v260,((G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q)))))),#r#s#p#q,1091,SAT,0.03
all,(G(p2|(!p0&!p3))&G(!p2|Fp3)&G(p1|!p3)),#r#s#p#q,1092,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q)))))),#r#s#p#q,1092,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q)))))),#r#s#p#q,1092,SAT,0.03
all,(G(!p2|Fp3)&((Fp2&p0)|GF(p0&Fp1))&G(p1|!p3)&G(p2|(!p0&!p3))),#r#s#p#q,1093,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q))))) && (((((r) && (<>(p)))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,1093,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q))))) & (((((r) & (F(p)))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,1093,SAT,0.03
all,(G(!p2|Fp3)&G(p2|(!p0&!p3))&G(p1|!p3)&((p0&Fp1)|F(p0&Xp2))),#r#s#p#q,1094,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q))))) && (((((r) && (<>(s)))) || (<>(((r) && (X(p)))))))),#r#s#p#q,1094,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q))))) & (((((r) & (F(s)))) | (F(((r) & (X(p)))))))),#r#s#p#q,1094,SAT,0.03
all,(G(!p2|Fp3)&G(p1|!p3)&G(p2|(!p0&!p3))&(F(p0&Fp1)WF(p2&G!p3))),#r#s#p#q,1095,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q))))) && (((<>(((p) && ([](!q))))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,1095,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q))))) & (((F(((p) & (G(!q))))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,1095,SAT,0.03
all,(X((p0&Fp1)|F(p0&Xp2))&G(!p2|Fp3)&G(p1|!p3)&G(p2|(!p0&!p3))),#r#s#p#q,1096,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q))))) && (X(((((r) && (<>(s)))) || (<>(((r) && (X(p))))))))),#r#s#p#q,1096,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q))))) & (X(((((r) & (F(s)))) | (F(((r) & (X(p))))))))),#r#s#p#q,1096,SAT,0.03
all,(G(!p2|Fp3)&(X(p2&G!p3)U((p2&G!p1)|F(p0&Fp1)))&G(p1|!p3)&G(p2|(!p0&!p3))),#r#s#p#q,1097,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q))))) && (((X(((p) && ([](!q))))) U (((((p) && ([](!s)))) || (<>(((r) && (<>(s)))))))))),#r#s#p#q,1097,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q))))) & (((X(((p) & (G(!q))))) U (((((p) & (G(!s)))) | (F(((r) & (F(s)))))))))),#r#s#p#q,1097,SAT,0.03
all,(G(!p2|Fp3)&X((p2&G!p1)|(GFp1&Gp0))&G(p1|!p3)&G(p2|(!p0&!p3))),#r#s#p#q,1098,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q))))) && (X(((((p) && ([](!s)))) || ((([](r)) && ([](<>(s))))))))),#r#s#p#q,1098,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q))))) & (X(((((p) & (G(!s)))) | (((G(r)) & (G(F(s))))))))),#r#s#p#q,1098,SAT,0.02
all,(G(!p2|Fp3)&(F(p2&Gp0)|FG((p0&Fp1)|F(p0&Xp2)))&G(p1|!p3)&G(p2|(!p0&!p3))),#r#s#p#q,1099,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q))))) && (((<>(((p) && ([](r))))) || (<>([](((((r) && (<>(s)))) || (<>(((r) && (X(p)))))))))))),#r#s#p#q,1099,SAT,0.02
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q))))) & (((F(((p) & (G(r))))) | (F(G(((((r) & (F(s)))) | (F(((r) & (X(p)))))))))))),#r#s#p#q,1099,SAT,0.03
all,(G(!p2|Fp3)&(F(p0&p2)|(p0&FGp1&Fp1))&G(p1|!p3)&G(p2|(!p0&!p3))),#r#s#p#q,1100,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q))))) && (((<>(((r) && (p)))) || (((r) && (<>(s)) && (<>([](s)))))))),#r#s#p#q,1100,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q))))) & (((F(((r) & (p)))) | (((r) & (F(s)) & (F(G(s)))))))),#r#s#p#q,1100,SAT,0.03
all,(G(!p2|Fp3)&(F(Fp2&p0)WXF(p0&Fp1))&G(p1|!p3)&G(p2|(!p0&!p3))),#r#s#p#q,1101,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q))))) && ((([](<>(((r) && (<>(p)))))) || (((<>(((r) && (<>(p))))) U (X(<>(((r) && (<>(s))))))))))),#r#s#p#q,1101,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q))))) & (((G(F(((r) & (F(p)))))) | (((F(((r) & (F(p))))) U (X(F(((r) & (F(s))))))))))),#r#s#p#q,1101,SAT,0.03
all,(G(!p2|Fp3)&(F(p0&p2)|(p0&F!p1&Fp1))&G(p1|!p3)&G(p2|(!p0&!p3))),#r#s#p#q,1102,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && (((((r) && (<>(s)) && (<>(!s)))) || (<>(((r) && (p)))))) && ([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q)))))),#r#s#p#q,1102,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (((((r) & (F(s)) & (F(!s)))) | (F(((r) & (p)))))) & (G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q)))))),#r#s#p#q,1102,SAT,0.03
all,(G(!p2|Fp3)&(((p0&Xp1)W(G!p3&G(p2|G!p3)&p2))WGF(p0&p2))&G(p1|!p3)&G(p2|(!p0&!p3))),#r#s#p#q,1103,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q))))) && ((([]((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q)))))))))))) || ((((((([](r)) && ([](X(s))))) || (((((r) && (X(s)))) U (((p) && ([](!q)) && ([](((p) || ([](!q))))))))))) U ([](<>(((r) && (p)))))))))),#r#s#p#q,1103,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q))))) & (((G(((((G(r)) & (G(X(s))))) | (((((r) & (X(s)))) U (((p) & (G(!q)) & (G(((p) | (G(!q)))))))))))) | (((((((G(r)) & (G(X(s))))) | (((((r) & (X(s)))) U (((p) & (G(!q)) & (G(((p) | (G(!q))))))))))) U (G(F(((r) & (p)))))))))),#r#s#p#q,1103,SAT,0.03
all,(G(!p2|Fp3)&(F(p0&p1)|F(p0&p2))&G(p1|!p3)&G(p2|(!p0&!p3))),#r#s#p#q,1104,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && (((<>(((r) && (s)))) || (<>(((r) && (p)))))) && ([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q)))))),#r#s#p#q,1104,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (((F(((r) & (s)))) | (F(((r) & (p)))))) & (G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q)))))),#r#s#p#q,1104,SAT,0.03
all,((F(p0&Fp3)|F(p2&G!p3))&G(!p2|Fp3)&G(p1|!p3)&G(p2|(!p0&!p3))),#r#s#p#q,1105,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q))))) && (((<>(((r) && (<>(q))))) || (<>(((p) && ([](!q)))))))),#r#s#p#q,1105,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q))))) & (((F(((r) & (F(q))))) | (F(((p) & (G(!q)))))))),#r#s#p#q,1105,SAT,0.03
all,(G(!p2|Fp3)&(X(p2&G!p3)|F(p0&Fp1))&G(p1|!p3)&G(p2|(!p0&!p3))),#r#s#p#q,1106,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q))))) && (((<>(((r) && (<>(s))))) || (X(((p) && ([](!q)))))))),#r#s#p#q,1106,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q))))) & (((F(((r) & (F(s))))) | (X(((p) & (G(!q)))))))),#r#s#p#q,1106,SAT,0.03
all,(G(!p2|Fp3)&(F(p0&Fp1)|(p2&G!p3))&G(p1|!p3)&G(p2|(!p0&!p3))),#r#s#p#q,1107,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q))))) && (((((p) && ([](!q)))) || (<>(((r) && (<>(s)))))))),#r#s#p#q,1107,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q))))) & (((((p) & (G(!q)))) | (F(((r) & (F(s)))))))),#r#s#p#q,1107,SAT,0.02
all,(G(!p2|Fp3)&((p0&Fp1)|F(p2&G!p3))&G(p1|!p3)&G(p2|(!p0&!p3))),#r#s#p#q,1108,DIFF-SAT-UNSAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (((!r) && (!q)))))) && ([](((!p) || (<>(q))))) && (((((r) && (<>(s)))) || (<>(((p) && ([](!q)))))))),#r#s#p#q,1108,UNSAT,0.02
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (((!r) & (!q)))))) & (G(((!p) | (F(q))))) & (((((r) & (F(s)))) | (F(((p) & (G(!q)))))))),#r#s#p#q,1108,SAT,0.02
all,G(p1|!p3),#r#s#p#q,1109,SAT,no-time
SPIN_v651,[](((s) || (!q))),#r#s#p#q,1109,SAT,0.02
NUSMV_v260,G(((s) | (!q))),#r#s#p#q,1109,SAT,0.02
all,(G(!p2|Fp3)&G(p2|X!p1)),#r#s#p#q,1110,SAT,no-time
SPIN_v651,(([](((p) || (X(!s))))) && ([](((!p) || (<>(q)))))),#r#s#p#q,1110,SAT,0.02
NUSMV_v260,((G(((p) | (X(!s))))) & (G(((!p) | (F(q)))))),#r#s#p#q,1110,SAT,0.03
all,(G(!p2|Fp3)&G(p2|X!p1)&G(p1|!p3)),#r#s#p#q,1111,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (X(!s))))) && ([](((!p) || (<>(q)))))),#r#s#p#q,1111,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (X(!s))))) & (G(((!p) | (F(q)))))),#r#s#p#q,1111,SAT,0.02
all,(G(!p2|Fp3)&G(p2|X!p1)&G(p1|!p3)&((Fp2&p0)|GF(p0&Fp1))),#r#s#p#q,1112,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (X(!s))))) && ([](((!p) || (<>(q))))) && (((((r) && (<>(p)))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,1112,SAT,0.02
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (X(!s))))) & (G(((!p) | (F(q))))) & (((((r) & (F(p)))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,1112,SAT,0.03
all,(G(!p2|Fp3)&G(p2|X!p1)&G(p1|!p3)&((p0&Fp1)|F(p0&Xp2))),#r#s#p#q,1113,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (X(!s))))) && ([](((!p) || (<>(q))))) && (((((r) && (<>(s)))) || (<>(((r) && (X(p)))))))),#r#s#p#q,1113,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (X(!s))))) & (G(((!p) | (F(q))))) & (((((r) & (F(s)))) | (F(((r) & (X(p)))))))),#r#s#p#q,1113,SAT,0.03
all,(G(!p2|Fp3)&G(p2|X!p1)&G(p1|!p3)&(F(p0&Fp1)WF(p2&G!p3))),#r#s#p#q,1114,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (X(!s))))) && ([](((!p) || (<>(q))))) && (((<>(((p) && ([](!q))))) || ([](<>(((r) && (<>(s))))))))),#r#s#p#q,1114,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (X(!s))))) & (G(((!p) | (F(q))))) & (((F(((p) & (G(!q))))) | (G(F(((r) & (F(s))))))))),#r#s#p#q,1114,SAT,0.03
all,(X((p0&Fp1)|F(p0&Xp2))&G(!p2|Fp3)&G(p2|X!p1)&G(p1|!p3)),#r#s#p#q,1115,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (X(!s))))) && ([](((!p) || (<>(q))))) && (X(((((r) && (<>(s)))) || (<>(((r) && (X(p))))))))),#r#s#p#q,1115,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (X(!s))))) & (G(((!p) | (F(q))))) & (X(((((r) & (F(s)))) | (F(((r) & (X(p))))))))),#r#s#p#q,1115,SAT,0.03
all,(G(!p2|Fp3)&(X(p2&G!p3)U((p2&G!p1)|F(p0&Fp1)))&G(p2|X!p1)&G(p1|!p3)),#r#s#p#q,1116,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (X(!s))))) && ([](((!p) || (<>(q))))) && (((X(((p) && ([](!q))))) U (((((p) && ([](!s)))) || (<>(((r) && (<>(s)))))))))),#r#s#p#q,1116,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (X(!s))))) & (G(((!p) | (F(q))))) & (((X(((p) & (G(!q))))) U (((((p) & (G(!s)))) | (F(((r) & (F(s)))))))))),#r#s#p#q,1116,SAT,0.03
all,(G(!p2|Fp3)&X((p2&G!p1)|(GFp1&Gp0))&G(p2|X!p1)&G(p1|!p3)),#r#s#p#q,1117,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (X(!s))))) && ([](((!p) || (<>(q))))) && (X(((((p) && ([](!s)))) || ((([](r)) && ([](<>(s))))))))),#r#s#p#q,1117,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (X(!s))))) & (G(((!p) | (F(q))))) & (X(((((p) & (G(!s)))) | (((G(r)) & (G(F(s))))))))),#r#s#p#q,1117,SAT,0.03
all,(G(!p2|Fp3)&G(p2|X!p1)&G(p1|!p3)&(F(p2&Gp0)|FG((p0&Fp1)|F(p0&Xp2)))),#r#s#p#q,1118,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (X(!s))))) && ([](((!p) || (<>(q))))) && (((<>(((p) && ([](r))))) || (<>([](((((r) && (<>(s)))) || (<>(((r) && (X(p)))))))))))),#r#s#p#q,1118,TIMEOUT,300.0
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (X(!s))))) & (G(((!p) | (F(q))))) & (((F(((p) & (G(r))))) | (F(G(((((r) & (F(s)))) | (F(((r) & (X(p)))))))))))),#r#s#p#q,1118,SAT,0.03
all,(G(!p2|Fp3)&(F(p0&p2)|(p0&FGp1&Fp1))&G(p2|X!p1)&G(p1|!p3)),#r#s#p#q,1119,SAT,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (X(!s))))) && ([](((!p) || (<>(q))))) && (((<>(((r) && (p)))) || (((r) && (<>(s)) && (<>([](s)))))))),#r#s#p#q,1119,SAT,0.03
NUSMV_v260,((G(((s) | (!q)))) & (G(((p) | (X(!s))))) & (G(((!p) | (F(q))))) & (((F(((r) & (p)))) | (((r) & (F(s)) & (F(G(s)))))))),#r#s#p#q,1119,SAT,0.03
all,(G(!p2|Fp3)&G(p2|X!p1)&(F(Fp2&p0)WXF(p0&Fp1))&G(p1|!p3)),#r#s#p#q,1120,DIFF,no-time
SPIN_v651,(([](((s) || (!q)))) && ([](((p) || (X(!s))))) && ([](((!p) || (<>(q))))) && ((([](<>(((r) && (<>(p)))))) || (((<>(((r) && (<>(p))))) U (X(<>(((r) && (<>(s))))))))))),#r#s#p#q,1120,TIMEOUT,300.0
